Farm_Area,Fertilizer_Used,Pesticide_Used,Water_Usage,Crop_Type,Irrigation_Type,Soil_Type,Season,Yield
19.352465823520763,364.17277130888533,13.330981797737884,5671.7360662259625,Cotton,Flood,Sandy,Kharif,13.935806955372037
47.58500101408589,291.2433648548542,29.385542632026116,5312.636898667579,Cotton,Drip,Loamy,Rabi,14.29618312974208
36.86770314875885,189.28742732884749,44.282562614438376,1230.7785922579212,Cotton,Flood,Loamy,Kharif,10.705380397268737
30.334265725654795,416.2077588681269,37.95011988843025,4071.2304486354074,Rice,Manual,Clay,Zaid,13.413511897506002
8.64491338167939,358.1290276492457,41.295251653765234,4421.760569072713,Rice,Flood,Clay,Kharif,10.133389570514922
8.64373149647393,123.17762270520109,34.64525150198228,4589.405028072104,Rice,Drip,Loamy,Zaid,7.564665975465661
3.8460969962417737,459.9172330222291,36.15244540330336,6221.551323045991,Cotton,Drip,Loamy,Kharif,12.998141765052441
43.44263114297183,420.14175931542604,43.213804320439365,5802.422920541906,Rice,Manual,Loamy,Rabi,16.097432923493983
30.45463557541723,477.4099609813658,16.235060398663368,6471.145835141002,Wheat,Manual,Sandy,Kharif,15.768783764060277
35.69555631200623,376.573778774762,27.02412336394132,7883.949353879155,Wheat,Flood,Sandy,Kharif,17.998739925808085
2.00864022049432,326.03683817110544,14.954424881882101,8316.871648444841,Rice,Flood,Sandy,Kharif,13.732011871130974
48.52558275593772,238.2093663307785,49.445060359849116,7463.10768603845,Wheat,Drip,Loamy,Rabi,15.49723413543893
41.78968939922066,469.72781750930596,47.4826702858976,9599.713263594413,Wheat,Manual,Clay,Kharif,19.83977373931191
11.404616423235531,439.72875027518376,6.774206511582765,1164.0932440872548,Cotton,Manual,Loamy,Rabi,12.635986984958732
9.90942339314793,70.34840154778523,36.75088276320598,2762.0018711519147,Rice,Manual,Sandy,Zaid,5.740944958442091
9.986820982818257,61.8651385237634,46.63617428370496,1068.065874803279,Rice,Flood,Sandy,Kharif,3.1286736568370124
15.907869905017348,219.4085150951223,13.12589053073001,6827.272427391427,Cotton,Manual,Loamy,Rabi,11.23419901174438
26.713065149979656,414.7489988518248,30.557535374868326,9082.274940549882,Wheat,Drip,Loamy,Rabi,18.811217799815324
22.165305913463673,494.274258191725,46.19697339146188,3191.3406691866935,Wheat,Drip,Sandy,Kharif,12.561130013556333
15.270227869704053,117.68760099658768,6.527569036360948,9343.310903166759,Rice,Flood,Sandy,Zaid,12.69074103968243
30.980791841396595,317.3588219084608,36.383912026107794,1542.4065126060477,Wheat,Flood,Sandy,Rabi,12.044394310849764
7.83519917195005,221.40088548395968,18.380705331764783,9409.924241249628,Cotton,Manual,Loamy,Kharif,12.575804893934228
15.31508777822569,486.46147901657145,46.59782879194387,4164.60418515671,Cotton,Flood,Sandy,Zaid,12.679824944842885
18.951730321390894,428.9535154110689,48.697621032441546,1912.7874560429486,Rice,Drip,Sandy,Rabi,12.906592352577945
23.34742922663476,427.247917120012,47.491992010104525,5372.8458326769305,Cotton,Manual,Clay,Rabi,13.534565867119545
39.473622108257665,260.91192190773666,26.33963974958587,3310.9891094845716,Cotton,Drip,Loamy,Zaid,14.70862777917809
10.784015325759627,236.66877605194932,43.791919294519104,3563.8561176573053,Rice,Manual,Clay,Zaid,8.28047353923029
26.19748748226697,173.03318236881782,43.00472293407817,3765.609684336579,Cotton,Flood,Clay,Kharif,9.08824005606213
30.02831387424008,75.3689734929172,19.359521295946504,8227.23308049397,Cotton,Manual,Sandy,Kharif,9.36076603127028
3.2760702232798886,439.12506931477395,42.30119633678048,5852.45149007729,Cotton,Manual,Loamy,Rabi,10.051902803062681
30.76969774317048,415.8054541085349,6.665343562197168,3801.769292404033,Wheat,Drip,Sandy,Zaid,15.699998023185245
9.355682060677285,499.87295297875875,31.832144531692386,6493.004049798265,Rice,Drip,Loamy,Zaid,16.53193686800838
4.187528056278696,498.4865766832574,15.350397677946637,7445.356068008742,Rice,Manual,Clay,Zaid,17.581877383221332
47.49539132541333,299.9442675211823,10.425509859977547,3453.6160066018037,Rice,Flood,Loamy,Rabi,18.074027388671556
48.315969620653405,396.0443368312297,8.462894073314413,4721.941913728164,Wheat,Flood,Sandy,Zaid,18.229948938397627
40.6114700577066,475.1445784470926,36.33299491451629,2096.974840032528,Wheat,Drip,Sandy,Zaid,16.047319101165524
15.926074689495163,432.34132580483515,20.294373369562976,2630.344145812123,Rice,Flood,Sandy,Rabi,13.238145616223772
5.78593358631281,161.30664578443896,37.614504718794265,7130.060685684845,Wheat,Drip,Loamy,Kharif,8.551270089117198
34.527418299095686,252.74486088954208,7.941035335952407,2632.9451292606427,Rice,Flood,Clay,Kharif,12.917298935343602
22.567472193240462,108.12173681817274,19.188065202377466,5726.4704530035415,Wheat,Manual,Clay,Rabi,11.67278198923776
6.979873507394163,479.32296226642507,29.277108156890176,7381.416355501894,Cotton,Drip,Loamy,Zaid,15.912966410670272
25.263668595452238,322.778585502896,40.58254241775336,1961.8923078526946,Cotton,Drip,Sandy,Rabi,9.433530528444393
2.6850375346457014,152.88926247655823,19.343862631943146,6105.809976660132,Rice,Manual,Clay,Kharif,10.36158019460433
45.556699701860325,352.26530798263553,33.16511193966541,3309.065053312274,Wheat,Drip,Sandy,Kharif,15.264319331466153
13.68021909840083,328.15770820605314,44.86899867062842,9666.341877138218,Wheat,Flood,Loamy,Rabi,13.929998658083308
33.463591933345114,211.17322311477824,32.713843468203706,5351.910820479323,Cotton,Flood,Sandy,Rabi,11.226365221508328
16.273842728381137,101.10091648983305,15.48317636391352,8253.932947976424,Cotton,Drip,Clay,Kharif,11.762289642922338
26.48333303771273,352.20793801675984,6.098035170044211,5952.038879406356,Wheat,Flood,Clay,Rabi,15.699883094136036
27.788803687820703,284.138465406707,44.15444932554185,1390.7127956933725,Wheat,Drip,Sandy,Kharif,9.787132516020865
10.057868320750824,397.5432762810377,5.957123488267421,6698.3623803462015,Wheat,Manual,Loamy,Rabi,15.375275053432475
48.50964676046337,284.073575500397,44.361575270788975,9562.630079859913,Wheat,Drip,Sandy,Rabi,16.385909444195587
38.98150834469461,433.48167514334307,28.80217103122454,6414.506381316981,Wheat,Manual,Loamy,Rabi,15.580286732970626
47.035448136645265,298.3580774485185,47.25804643308033,8372.699734841111,Wheat,Flood,Sandy,Kharif,14.640756486120681
44.84654017095479,302.42208719092383,40.94524560981494,8957.85817013567,Rice,Manual,Clay,Rabi,14.988962444191001
30.29709896174317,444.49412119625526,49.90703497400018,3052.7179475403923,Wheat,Flood,Loamy,Kharif,14.40822247425844
46.171837516132726,231.56728979557866,20.782031695326957,2908.40355917404,Cotton,Drip,Loamy,Kharif,13.761682670921946
5.3361326005440555,110.30685280278833,39.52347300190071,6498.828899658925,Rice,Flood,Loamy,Rabi,8.305966240624711
10.603160258538114,62.952204341002535,23.0868911124159,4699.256228260342,Wheat,Drip,Clay,Rabi,9.720403992766874
3.216137156616365,389.81176505312857,26.594402913675896,8558.751725800483,Cotton,Drip,Sandy,Kharif,13.586436816256182
16.94118620739995,329.1392981090591,33.237745844826655,9100.2081105821,Rice,Manual,Clay,Kharif,13.188202099458723
20.045187194784617,366.83589564465063,44.315470138385244,4180.792413724463,Cotton,Manual,Loamy,Zaid,11.342201313907378
14.2961025569209,145.83387267900983,49.28375611396828,3131.8350307703386,Wheat,Manual,Sandy,Kharif,8.751702242837284
41.608137948444536,111.3671640140464,39.572303623903316,8024.729637194757,Wheat,Manual,Clay,Zaid,11.795595267368217
18.480913007985876,56.545099550546865,23.79950519753002,3473.254319933225,Wheat,Flood,Loamy,Zaid,8.218140982904732
14.765790974681657,207.76440146296864,23.961065102468158,8403.528866623106,Wheat,Flood,Loamy,Zaid,13.04063292211548
27.592108074754176,315.4629590845849,38.19120357150012,4813.644282838865,Rice,Flood,Clay,Rabi,13.478365641143562
7.9052870237633694,226.50982029487955,15.744971559573605,7007.949093623234,Rice,Drip,Clay,Rabi,14.954361774590568
40.307652056947944,246.86371491067808,9.97133509091276,1859.8178245120137,Cotton,Flood,Clay,Kharif,10.888759830142064
4.652981540308771,456.8714125221868,20.957997093834944,6614.733922089157,Wheat,Flood,Loamy,Zaid,13.201373367683708
49.35745989342535,206.71496016048516,17.92575462443368,5065.909108635062,Cotton,Flood,Clay,Rabi,12.413382767743528
38.839993695536215,281.2952701219149,18.333865420519555,6279.476168579267,Rice,Manual,Loamy,Rabi,15.430554813629119
10.737068395174449,402.6438557335144,15.512348797245947,2512.1278697037706,Wheat,Flood,Clay,Rabi,13.093188558692201
1.2705837390565176,228.44425204457158,6.894193533636285,7631.863704497639,Wheat,Drip,Loamy,Rabi,11.39320975034472
40.95760999428688,329.93901510254307,5.804327063003622,8765.173697889057,Rice,Manual,Loamy,Rabi,19.650577227705117
35.63600984853324,438.06366893603536,49.44750753812142,2950.6582008169808,Rice,Drip,Sandy,Zaid,14.572636412324009
36.72135123400838,477.28428064593896,24.249791018113804,1861.4309996814554,Rice,Flood,Clay,Zaid,14.340628588814038
38.79224698761134,116.18306641806707,22.294699122185676,1212.7472744170275,Rice,Manual,Clay,Zaid,8.462239419563515
4.628187934970428,466.96443132267245,35.584127721188146,6777.743503989394,Rice,Drip,Loamy,Zaid,13.449380135463093
18.564820698669358,271.4523318857922,14.821424953927888,6463.846324799027,Wheat,Flood,Loamy,Kharif,12.453265554623014
6.677583916731356,166.20997473453124,47.74825327776014,5920.27671442663,Rice,Drip,Loamy,Zaid,9.464482530273093
43.29206786790408,256.6110903072176,40.38552564869984,3087.5238650437786,Wheat,Drip,Sandy,Rabi,13.94892176821602
31.541608214550337,491.0146588784647,9.023495104051678,4518.153963149632,Wheat,Drip,Sandy,Zaid,18.02637114319247
17.214003217779812,271.6781422967913,23.791134910321777,6350.287016675557,Rice,Flood,Loamy,Kharif,12.143217966971239
4.114359164015158,197.9382246293787,44.560323840297414,5470.9017297325245,Rice,Flood,Clay,Rabi,9.196609242065755
16.23813376406745,335.0303844425266,47.51294100311346,9890.069681933986,Wheat,Drip,Clay,Zaid,15.970203203048204
16.933982779310604,158.0655284501869,26.033068006244136,2227.957773010598,Rice,Manual,Sandy,Zaid,10.650624111906993
36.75070273856514,84.13849764889876,32.60351251448185,7256.300986428344,Rice,Manual,Sandy,Zaid,11.520716594526478
32.240316096405444,107.99587485979215,12.516527574143385,4638.868912938629,Rice,Flood,Loamy,Rabi,12.695866240004573
44.47342438624,107.6206275309976,49.60258817616394,4853.796534330533,Cotton,Flood,Clay,Rabi,11.298376076833858
24.138531332935514,118.35621208053246,15.425226562254952,7458.379890923586,Wheat,Flood,Loamy,Kharif,10.340053008672198
6.860118050976784,112.47222769223455,47.422929836080655,7231.925361919327,Cotton,Flood,Sandy,Rabi,6.80550432247713
35.948994573926754,338.3936351614466,34.23409920465658,9921.303943319695,Rice,Flood,Clay,Rabi,19.039769730664656
38.27846738222797,131.84603797961518,32.34815576954866,2155.5486050871273,Cotton,Manual,Clay,Zaid,9.064867711862252
28.502582680905316,205.55027749573844,28.070982995742888,1936.986844457497,Rice,Flood,Sandy,Rabi,7.269505338267116
38.77739181777349,453.5547844577053,15.380141527299141,7519.04935415867,Cotton,Drip,Loamy,Zaid,18.450616738970584
25.195984221855145,263.28273811829257,12.943761440247872,6205.482253057682,Rice,Drip,Loamy,Zaid,15.949018047592212
26.61390863971771,350.40098233446224,14.92187940815789,3467.445999038253,Cotton,Manual,Clay,Rabi,13.011545064900833
21.94950989956893,127.54394204073343,13.389721796491454,1714.7743209008795,Cotton,Drip,Sandy,Kharif,9.411375137994396
2.245537210460664,136.53005846390184,40.081301310503896,1770.9242463678747,Cotton,Manual,Clay,Kharif,6.192123653319068
6.286679922671918,68.39087731991549,20.755636662502855,9047.717871977065,Wheat,Manual,Sandy,Rabi,9.185670803497032
2.540030098649978,126.02077838247405,7.6029204453528365,2726.8059224686863,Cotton,Drip,Loamy,Kharif,7.508178638154433
32.18411015192524,175.36565256438138,48.60961835633651,3910.3440590396867,Wheat,Flood,Sandy,Zaid,9.727027891315535
16.403443072740007,129.65471792453607,44.77036482335416,3039.907620042892,Rice,Drip,Loamy,Zaid,8.94437956792566
25.919963867070436,89.91614019067502,46.74885274378458,4194.966752487436,Cotton,Drip,Sandy,Rabi,8.154856048468629
45.47075722237856,104.28614199527037,49.77085201908959,1624.8145847148403,Rice,Manual,Clay,Kharif,9.630389066252315
13.215319228294872,257.3504456147266,12.825286214876929,5671.538118174433,Rice,Drip,Loamy,Kharif,12.527747220773017
21.108763228745858,142.85017328260662,22.830890850619642,1608.5130723299342,Cotton,Manual,Clay,Zaid,8.766627825828618
38.022005788609384,213.92143747163396,39.12073140668411,8203.208570401253,Wheat,Flood,Clay,Rabi,14.155821802914836
12.2111101090895,276.5377718846856,36.32092781242065,3103.408737193897,Cotton,Flood,Loamy,Kharif,7.968827200519691
4.772015581610857,360.67767288321437,11.925315785293478,5860.107231440596,Rice,Flood,Loamy,Rabi,13.031992160778959
15.197821192774633,67.69046292849453,41.712490624577796,8920.711788053124,Rice,Drip,Clay,Kharif,10.602950298542
8.899843075446217,409.73467950906917,15.09982573264973,6857.896321424748,Cotton,Manual,Clay,Zaid,13.27564837198437
46.55518496478608,332.5551752709085,15.07179266701804,5796.620078962018,Wheat,Flood,Clay,Zaid,16.825938509260137
40.59789859865643,86.79156437699235,29.16384903020361,3919.0037780383805,Wheat,Manual,Clay,Rabi,10.396090224572399
32.03678406901075,443.1103808480498,31.682297067876643,3997.0172175237813,Rice,Manual,Loamy,Zaid,15.833800404445068
43.701568919198166,464.3925802393159,31.103879352701505,7025.382596783711,Rice,Flood,Loamy,Kharif,18.09283361878326
40.37993176805661,77.4850819346887,9.116907682898969,9947.254250990507,Wheat,Flood,Clay,Zaid,12.12483232376568
10.141932885415756,174.59494166624168,44.48573881836712,6956.552708644407,Cotton,Manual,Sandy,Rabi,6.736758505376599
44.73539092600891,412.7905759068776,16.952001916491774,6020.050756330224,Rice,Flood,Sandy,Rabi,18.117432560236605
27.427769853866884,386.71686067264625,10.828171457726189,7575.854592153215,Wheat,Manual,Loamy,Rabi,16.956960695156074
40.564567603039066,133.0344587103698,44.99366359410397,5186.850510553463,Rice,Manual,Clay,Kharif,11.93437792288207
44.90847369625117,144.20719550151964,48.0043174203389,1541.281083407067,Cotton,Flood,Clay,Kharif,9.058852814897413
16.58217027362133,216.7124462561219,43.795742776945275,6060.671342901188,Wheat,Drip,Loamy,Kharif,11.364019657180807
6.392544301856161,268.0353433359596,41.42822336261951,9618.627560548422,Rice,Flood,Sandy,Kharif,13.066710565987034
12.168822964555142,328.2146471886332,34.48588912875598,2577.726481218937,Cotton,Drip,Sandy,Kharif,10.549290160858094
21.92828164268656,216.01113780639758,29.78858167741127,7210.0440173859915,Rice,Manual,Sandy,Zaid,13.489497506493166
41.08272353020216,258.14062225991654,8.914404196013455,2808.403197931508,Cotton,Manual,Loamy,Kharif,13.510324917310642
43.175798579560826,386.36192216019043,23.380394588181442,5822.449160257732,Cotton,Drip,Sandy,Kharif,15.95483180055896
1.3406543960283446,66.50744130076906,21.77098326555413,1870.0880468204766,Wheat,Manual,Loamy,Zaid,6.072374781403148
26.026617826300722,163.59662495480933,16.68892026921468,5053.338426323667,Cotton,Drip,Loamy,Kharif,10.812656475166014
21.45313915429017,371.0073136480486,37.553905115986325,7805.469960057215,Rice,Drip,Clay,Rabi,14.955616415467125
11.883282713065782,452.8430769592397,27.314408078544687,4128.143718150839,Cotton,Manual,Sandy,Kharif,12.756897189483395
6.873402999350457,280.25484895204977,8.647079715844157,6984.205520384962,Cotton,Drip,Loamy,Kharif,13.015230140517076
17.54314339877777,289.45106836939203,14.90824408774151,8159.049647107563,Wheat,Flood,Sandy,Rabi,13.523774104582376
47.20257549171344,98.22740510289923,35.74664436468181,9344.600375315074,Cotton,Flood,Sandy,Rabi,11.390451884964072
16.836943669017007,251.3355650705546,8.425888677063508,3111.778736699082,Cotton,Manual,Clay,Rabi,11.324732323877098
26.420740465424938,289.6777699047604,43.30431113219459,4593.843242283773,Rice,Manual,Sandy,Rabi,12.853175066245607
35.44792898586371,159.11172663562834,27.281593715628844,2371.744119973757,Wheat,Drip,Clay,Kharif,12.496951667578472
18.817850516585406,171.15945392722142,26.62639597969916,9932.351519425378,Wheat,Drip,Loamy,Rabi,13.925808817883324
48.61732205332707,219.77787339708019,31.65835030967829,9343.008711318658,Wheat,Drip,Sandy,Rabi,16.148448980655807
48.15991745216345,59.03203899997686,42.110643466631714,5859.614172525036,Cotton,Drip,Loamy,Zaid,10.412717733536782
13.337332495442844,194.93562451243022,20.65141435559869,8578.29964938779,Wheat,Flood,Sandy,Rabi,13.206364593505754
25.365176788726888,145.1516031484451,35.510726865157864,5688.62179544838,Cotton,Flood,Loamy,Rabi,10.230399257439688
15.743037181021714,197.3738084800616,30.4579383798106,6612.271192024838,Cotton,Manual,Sandy,Zaid,10.41152269615044
14.957184224495913,103.89295931866305,17.01627215762396,1802.1198890441497,Rice,Drip,Sandy,Zaid,8.250302950691562
2.8074604203721067,450.7372763329527,44.53834938598211,7797.433784471271,Rice,Drip,Sandy,Kharif,13.795635043533169
30.868652365014945,317.1166040993219,40.884170972311765,2149.421352717113,Rice,Manual,Sandy,Zaid,12.462383159785139
25.631272138214214,355.59604361502033,34.630332559629146,8434.608672272756,Rice,Drip,Sandy,Kharif,14.761414953543056
3.522458811249478,405.12705737330225,43.276177809240885,8038.252789033473,Rice,Drip,Sandy,Zaid,15.309901104937953
14.65367674759396,274.29898951807576,44.02823904319111,7378.702279686788,Cotton,Drip,Sandy,Zaid,12.875318162752745
45.50502841236603,89.11412963934066,36.876333952176566,1325.443424722859,Cotton,Drip,Sandy,Kharif,8.752058253712224
12.73853264268165,291.6979438183465,42.66559977636524,3728.1552035079576,Wheat,Drip,Sandy,Zaid,9.416255468606037
8.099848732469932,314.0785031093956,36.38621577511776,3368.013129197586,Cotton,Manual,Loamy,Kharif,7.77065220737542
24.98318525360059,385.4477633829485,35.60633472921352,4241.227667243672,Cotton,Drip,Clay,Zaid,11.968918200781218
49.29687225141944,244.24679580335572,32.837512019683295,1788.7847208745468,Rice,Manual,Sandy,Rabi,13.475817414528262
12.86070830406352,107.4111362580037,38.872248780093855,9432.620407279564,Cotton,Drip,Clay,Zaid,10.58527749781215
33.93464182288805,177.699157609426,12.137229738188317,5984.220166411386,Rice,Flood,Sandy,Kharif,13.637853708032562
38.31936115110716,213.3870333793858,44.63918416395178,3749.718795922212,Wheat,Flood,Sandy,Zaid,9.03006217024086
12.644239655627583,340.6627585992205,44.23295874853544,4572.833653668551,Wheat,Flood,Loamy,Kharif,10.753318613855907
36.68260108198112,306.85023710101035,6.316127736555162,5024.822864543521,Cotton,Flood,Loamy,Kharif,16.03489151643935
19.021373503243407,210.2435266540308,42.16175377541432,6405.3490002455555,Wheat,Manual,Clay,Rabi,10.654349656167511
31.982985699085393,493.93186195684086,10.799144036305034,5641.11484926848,Cotton,Manual,Loamy,Rabi,16.01558198745615
32.04295582728384,322.5986687105992,20.080348441661386,9274.527758929757,Wheat,Drip,Loamy,Kharif,16.964919739926277
27.252959519663165,156.75205628119753,38.45787153312235,5472.671346152472,Rice,Flood,Clay,Zaid,10.019001474239147
5.424198732666007,95.80211267918169,12.23419532217387,9929.422133409815,Rice,Manual,Loamy,Kharif,12.066131923995938
